SimulationName	SimulationDate	Date	Day	Month	Year	JulianDay	idZone	zoneName	idCell	x	y	monthYield	monthLai	monthEai	monthBiomass	monthDirectPar	monthDiffusePar	monthDirectParIntercepted	monthDiffuseParIntercepted	monthDirectParIncident	monthDiffuseParIncident	monthRelativeDirectParIncident	monthRelativeDiffuseParIncident	monthRelativeTotalParIncident	monthVisibleSky	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	5	4.0000000000000000e+00	4.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.71685e+01	2.80000e+01	6.41009e-02	7.56774e-02	6.94965e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	6	0.0000000000000000e+00	3.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.72668e+01	2.80000e+01	6.43329e-02	7.56774e-02	6.96204e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	7	1.0000000000000000e+00	3.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.74754e+01	2.80000e+01	6.48249e-02	7.56774e-02	6.98831e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	8	2.0000000000000000e+00	3.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.76238e+01	2.80000e+01	6.51752e-02	7.56774e-02	7.00701e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	9	3.0000000000000000e+00	3.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.75457e+01	2.80000e+01	6.49909e-02	7.56774e-02	6.99717e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	10	4.0000000000000000e+00	3.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.73127e+01	2.80000e+01	6.44412e-02	7.56774e-02	6.96782e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	11	0.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.70073e+01	2.80000e+01	6.37206e-02	7.56774e-02	6.92935e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	12	1.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.74033e+01	2.80000e+01	6.46548e-02	7.56774e-02	6.97922e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	13	2.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.69934e+01	2.80000e+01	6.36879e-02	7.56774e-02	6.92760e-02	2.70013e+01	
forestry	Mon Jan 26 16:39:42 CET 2026	28/3/2020	28	3	2020	88	1	Main-TF	14	3.0000000000000000e+00	2.0000000000000000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.23840e+02	3.69992e+02	0.00000e+00	0.00000e+00	2.70203e+01	2.80000e+01	6.37513e-02	7.56774e-02	6.93098e-02	2.70013e+01	
